landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,gesture_label
0.0,0.0,0.0,-0.2914672215187509,-0.075595383675638,-0.0745724638837161,-0.5371960933851078,-0.3379244371460137,-0.1166587786032399,-0.573630951878951,-0.6827885413566808,-0.1716952856495321,-0.4560939553813142,-0.8977630015345178,-0.2008605994224821,-0.50091625291713,-0.7271684752772353,0.0107304208759938,-0.683740335971451,-0.9797838020620612,-0.152444386163461,-0.6213146572756265,-0.6878714057203258,-0.2204289018305225,-0.537949095453755,-0.5984822289503794,-0.2395964188875253,-0.3337421632564709,-0.7880244960608955,-0.0206762921889033,-0.4591188148912082,-1.0,-0.1820036078685549,-0.4094327263935859,-0.6456920450451862,-0.1843392696850851,-0.347714267240635,-0.6192110706966534,-0.1405226691621201,-0.1532706594651557,-0.8003034497936373,-0.0844498179187832,-0.2635238167526293,-0.9904529377723108,-0.2428851554223423,-0.2387510526968919,-0.6292671623227484,-0.1683291028519547,-0.1865099779802115,-0.5877849811629002,-0.0718060033086957,0.0494595854753732,-0.7854743290550767,-0.1588986806446988,-0.0706263732247725,-0.9134615886616764,-0.2293720061990188,-0.0817961047102588,-0.6618568910532511,-0.1611577245007441,-0.0402219568977599,-0.5954348797787017,-0.0857825060799441,fist
0.0,0.0,0.0,-0.2938387161797504,-0.0774013108699468,-0.0684131428169834,-0.5445490958508625,-0.32220635472817,-0.1122878123156862,-0.6009092697231958,-0.6662016145288086,-0.1712387079305141,-0.492092759004103,-0.9084557126229752,-0.2049783387444109,-0.5131082930730667,-0.7255563150639505,0.0210349301765597,-0.7012544622247076,-0.9849135758919572,-0.1462670895897139,-0.6269303795410655,-0.7150808564870506,-0.2188321774158871,-0.5312871852058964,-0.6234841440656476,-0.2391615123574636,-0.338621895949698,-0.7941278667152174,-0.0148130259299622,-0.4723195765681997,-0.999992481679682,-0.1782522974976864,-0.4091543068189946,-0.654266179425324,-0.1826396818984316,-0.3418795638236307,-0.6183387681983992,-0.139001852189606,-0.1519769524874667,-0.8139319352237777,-0.0833554615523125,-0.2739602772593975,-1.0,-0.2445073936996748,-0.2350950315688174,-0.6438860206383988,-0.1675359986733079,-0.1761855375151992,-0.594856818669493,-0.0682863664106104,0.0590436046322606,-0.8045787383526994,-0.1617653068334083,-0.0734137563316448,-0.923574851584293,-0.233700519435251,-0.0726420109109115,-0.6684182998354911,-0.1609814076414855,-0.025636659492428,-0.59746689500686,-0.0811646014219245,fist
0.0,0.0,0.0,-0.3074548531633071,-0.0918164742909185,-0.0564347636188702,-0.5594148536240398,-0.3494164781038785,-0.0941503932100613,-0.5773282192007162,-0.6923999763278732,-0.1478280018307667,-0.4159264162266868,-0.9194883563719528,-0.1859699146418754,-0.5211104928290535,-0.6872030309854635,0.0222089128227761,-0.6860198218314998,-0.9628381370671744,-0.1283016126721241,-0.6294231825585677,-0.8256257921325131,-0.2165132386056539,-0.5460984879627633,-0.7337062487662492,-0.2539023400538241,-0.3412889155266512,-0.7686154864165285,-0.0165900094897522,-0.4086599471190108,-1.0,-0.165030123762873,-0.3514913638441627,-0.7062924564160797,-0.1888836764089282,-0.3068848950780644,-0.6006551936288616,-0.1662790171108068,-0.1468760140587013,-0.7926675190221029,-0.0828733467626478,-0.1980495120801325,-0.9928991563428788,-0.2232256617854322,-0.170012340486208,-0.6827811889206503,-0.1657348262944004,-0.1432965978467102,-0.5816475879651861,-0.0879718278739985,0.06835723781233,-0.7722107899619062,-0.1584799872112425,-0.0008348793694635,-0.9242859338713578,-0.2166990211104429,-0.0086450924622943,-0.6912046530822022,-0.1480405445627287,0.0036945993790435,-0.5964653066314921,-0.0783045840999466,fist
0.0,0.0,0.0,-0.2853865855044739,-0.0626724750451728,-0.0796638092633949,-0.5302831869643746,-0.3229017967627629,-0.1297757992419271,-0.5523763397407214,-0.6619137464155413,-0.1870826229145037,-0.4399622422449669,-0.8978347075579758,-0.231956203149543,-0.4949455474019114,-0.6957134379515619,-0.031786085706844,-0.6662054026435751,-0.9484322662294288,-0.1877365383237507,-0.622436515687602,-0.870075420469402,-0.2864530901876312,-0.5338240219460298,-0.7941156903392685,-0.3327500825687914,-0.3148586954414316,-0.7678791447708817,-0.0600424859590059,-0.3672949108005351,-1.0,-0.2178436149375507,-0.3114079590093417,-0.7186994027264505,-0.2526747352807007,-0.2773252363756356,-0.5919879579676961,-0.2385007507997006,-0.1171980643638187,-0.782768025127231,-0.1126362846792263,-0.1545992268251894,-0.9890064563023936,-0.2569957353137748,-0.1270473184656787,-0.6887686265445534,-0.1997854610758394,-0.1114773767103993,-0.5665630596707107,-0.1245461510596559,0.0936990700841261,-0.7465075407163709,-0.1757807197822295,0.0420342047548464,-0.9143632294513532,-0.248211435613305,0.0384310230975425,-0.6844786810484734,-0.1814161916002016,0.0450386302283294,-0.579374541191194,-0.1110506262394063,fist
0.0,0.0,0.0,-0.2732083197630757,-0.0602113215864944,-0.0842289848626,-0.5126176903409673,-0.3305086003053396,-0.1411141435692655,-0.5406920513496195,-0.6464784209942542,-0.2037921317753281,-0.4659884010503909,-0.8615745408072072,-0.2587300394570712,-0.486574099258693,-0.6949524999770395,-0.0430573869894862,-0.6625181123200513,-0.9186734752270088,-0.1969136007118603,-0.6602958869579285,-0.9168993332970676,-0.2985253940841111,-0.5915849330930367,-0.8730701680639616,-0.3484328940858773,-0.3012268690395366,-0.7727900850104523,-0.0735005978234265,-0.3763688887036348,-0.9911859851795124,-0.2376443537887469,-0.3323521536617088,-0.7155510914019554,-0.2783534047561621,-0.2840880751522636,-0.5667059703717414,-0.2644829750482129,-0.0962098888498756,-0.7883938796430593,-0.1268217590624611,-0.1588864641006928,-1.0,-0.2741503044497627,-0.1442775665802173,-0.7073022586796075,-0.2228863894898871,-0.1187726646852324,-0.5627594097520758,-0.150617636394632,0.1171929807209321,-0.746862179638891,-0.1908220636426262,0.0523383349594093,-0.9037113388951962,-0.2742322337765672,0.0312404404746681,-0.6705175584415951,-0.215156508736245,0.0367523788867749,-0.543040206347984,-0.1481870442886717,fist
0.0,0.0,0.0,-0.2546725281989674,-0.0047454224910795,-0.1004244642774115,-0.5108282046555535,-0.2721964953043689,-0.1531986482728727,-0.5358578798444552,-0.6244140545736625,-0.2057439527477266,-0.4108979126236615,-0.8641211279032831,-0.2416028104921319,-0.5008575367645561,-0.6572771973126658,-0.0545151939570172,-0.6605472947457273,-0.9115517202319512,-0.230034946761838,-0.5959524395099614,-0.7917020951669413,-0.3366752826574322,-0.4975607100661924,-0.6919179991775861,-0.383579133252574,-0.3116779019221764,-0.7443531574841047,-0.0733594635122047,-0.3889580753103569,-0.9894945838196348,-0.2430366562939341,-0.3313258677191478,-0.7063565289571658,-0.2799415613911887,-0.2794730488329008,-0.5828731906609903,-0.2623051357915282,-0.1042783611765896,-0.766889187800307,-0.1192882459925404,-0.1611103206419848,-1.0,-0.2744895246945151,-0.1390149972366177,-0.6849903929479071,-0.2202987303838718,-0.1177381760894661,-0.5590399760610092,-0.1435569622234141,0.1195981417945148,-0.7414976896298763,-0.1768579902244383,0.0567501418362385,-0.8997267910522807,-0.2651615204269598,0.0424825815645975,-0.6538582961038674,-0.2086401664332082,0.047052633997963,-0.5426544474808238,-0.1415839777689266,fist
0.0,0.0,0.0,-0.2426306956074517,-0.0201680064638614,-0.1074404945597836,-0.4868669845354218,-0.2828638770692795,-0.1632113401204055,-0.4950700906087459,-0.6432131899283839,-0.2196054717923933,-0.3543459703919464,-0.8815996427273335,-0.2507018774770471,-0.4831623846646575,-0.653505375018503,-0.0445324794174798,-0.64021922364614,-0.9336948931138036,-0.2371551283515961,-0.5412100063017612,-0.7312218111762393,-0.3386557491187811,-0.4423056948332522,-0.6101644310700978,-0.3757848723975579,-0.2981454626652878,-0.7355777757791002,-0.06187789920175,-0.3900462697144886,-0.9881763076598922,-0.2404540884646929,-0.3172021780712047,-0.6907170301798499,-0.2648420745489581,-0.2693698401830103,-0.6230380712017516,-0.2361457612051826,-0.1003643997465071,-0.7588335414904962,-0.1129514610022016,-0.1702800171938952,-1.0,-0.2778213058526344,-0.1356382596470806,-0.6726043194846217,-0.2121273349622369,-0.1124229449301938,-0.6015888202341505,-0.1244265691197086,0.1163275771913881,-0.7483756999466729,-0.1773453324839096,0.040291264941123,-0.9004924797452387,-0.2623097385721844,0.0339038602843393,-0.6575995194481121,-0.200982956324333,0.0451264182481696,-0.5786354738626566,-0.1305516535222645,fist
0.0,0.0,0.0,-0.2682232433783478,-0.0811129260639821,-0.0941838594665311,-0.4890104572030128,-0.33686575415467,-0.1479599722274844,-0.4841265955248158,-0.6840848054283855,-0.2085933135221917,-0.3323590851043357,-0.9129820877626186,-0.2428160896086915,-0.5016898229728245,-0.66196580272,-0.009655003794593,-0.6474046015792557,-0.9536364785410132,-0.1990718151081087,-0.548066866431678,-0.7189820980108711,-0.294316974659167,-0.4571722680009132,-0.602569635452577,-0.3265806976386528,-0.3151741889789153,-0.7427356969978883,-0.0352593920411711,-0.3965609711244098,-0.9969863020717982,-0.2141318534992014,-0.3228475680612071,-0.6731675697464753,-0.2358550530378023,-0.2821790859355829,-0.6091658093244295,-0.2037965264062947,-0.1179092767751254,-0.7702284847901699,-0.0956847569714802,-0.1711700145240512,-1.0,-0.265077286820939,-0.1362066776474794,-0.6555038524889305,-0.1991328420285601,-0.1189215763862042,-0.5834510933462081,-0.1074584423199521,0.0962049012837075,-0.7583998663172392,-0.1684754614648265,0.0392690263078335,-0.9058373477066972,-0.2479685053210845,0.0347216489210582,-0.657830775160741,-0.1825368823736529,0.0411882962678711,-0.5778659380538682,-0.1088985708899735,fist
0.0,0.0,0.0,-0.2670092533592976,-0.0893019819045173,-0.0916473491951328,-0.4703921091072826,-0.3560316717677154,-0.1440441148076682,-0.4451868622200035,-0.6917604913280339,-0.2045618202895868,-0.2983593993535678,-0.912621975724982,-0.2368277291568351,-0.4806257274286151,-0.66757921103168,-0.0110409740478603,-0.6234276958635049,-0.9663781600708558,-0.1952816591818446,-0.5234000418932908,-0.6914093188931595,-0.2802130733498037,-0.4489830980913262,-0.5762655814728296,-0.307276098012417,-0.3012894557005938,-0.7435693523638097,-0.0372045531574574,-0.3834846971285502,-1.0,-0.21321155471801,-0.3118309512251038,-0.6609179303834666,-0.2302330578789742,-0.2835527050036093,-0.6147294776478401,-0.1966687215770083,-0.110569424385084,-0.7681811109638921,-0.0974811840888354,-0.158117759731531,-0.9917491658452028,-0.2620377350834713,-0.1282143617018352,-0.6422271726921718,-0.1932603560036172,-0.1223825627148611,-0.5861977825144441,-0.1025169349546026,0.0941793615616411,-0.7570696302779636,-0.1703395510916564,0.0462703700629004,-0.8961741859259434,-0.2459686411165999,0.0404033851098489,-0.6488057113420312,-0.1809946450574281,0.0413954644190164,-0.5789420514627741,-0.1097026205064203,fist
0.0,0.0,0.0,-0.2627085318671503,-0.0933178197050516,-0.1091351856597858,-0.463833765560648,-0.3586461350062703,-0.1707102692132599,-0.4440945145322107,-0.6947249326965382,-0.2363237928080387,-0.3019908123705077,-0.9177757344301914,-0.2736677714483004,-0.4767190694159634,-0.6680705314258509,-0.0248382303597991,-0.6189462398082286,-0.9627009113548554,-0.2154330843632632,-0.5130710372473116,-0.7192875431707332,-0.311062564567323,-0.4292480572340302,-0.59695004262973,-0.3440818195042599,-0.3018463678169037,-0.7434395222071553,-0.0404870403119227,-0.3703946018096459,-1.0,-0.222824798742214,-0.2905804892050265,-0.6916387579786365,-0.2515238936537032,-0.2651808172322352,-0.6355333336342595,-0.2259028086255139,-0.1112007989058325,-0.771098397276158,-0.0908612652168721,-0.1524755645750794,-0.9886909738881952,-0.2590040106219289,-0.1177047866641565,-0.6665388615591887,-0.1990784393954963,-0.1188045832469277,-0.6100582531077484,-0.1143424416885536,0.090291653202434,-0.7638517414729256,-0.1547739392572916,0.0412750311923234,-0.9018658572107172,-0.2330789514567493,0.0403839357476638,-0.6702808782759905,-0.1725249037034861,0.0372151833529776,-0.5993597973103043,-0.1038992199483738,fist
0.0,0.0,0.0,-0.2469887976573162,-0.0958761486694442,-0.1160179613258302,-0.4378293211777181,-0.3468421489009814,-0.1889284459674983,-0.4210148976962566,-0.6711786037077262,-0.2628232442875961,-0.2984834829554512,-0.902324432843058,-0.30695566724181,-0.4899434068767562,-0.6614937021636403,-0.0459326607716042,-0.6105011085290639,-0.9635812843022172,-0.2451438934746619,-0.4954101993914834,-0.7124928414717446,-0.3492018613176931,-0.4144545926627364,-0.5723127507410087,-0.3874876983026994,-0.3121844760753066,-0.7446051457208108,-0.0609412925577029,-0.3706650635328206,-1.0,-0.2505136560053271,-0.2787445552189168,-0.6867904201115947,-0.2861042958718673,-0.2538530272969987,-0.6153286069292243,-0.2656092626262631,-0.1197552790857003,-0.7812290875356771,-0.1097945178292393,-0.146033206330154,-0.9921113082799176,-0.2790914409391375,-0.1018542737985929,-0.6713921723498942,-0.217184289649627,-0.105451570615111,-0.605246729537647,-0.1326350760673801,0.0774622706094381,-0.7762047055435181,-0.1729327611065117,0.0449839220289637,-0.9056987917200052,-0.2533263383376302,0.0525227410816481,-0.6763603385576364,-0.1909934455324035,0.0472708006744867,-0.6049013489991408,-0.1211844068941911,fist
